region	pos	depth_indel_reads	depth_clean_reads	alt_from_indel_reads	alt_from_clean_reads	run_accession	tissue
poly_c_hvs1	16191	22	5584	0	0	SRR27179084	skeletal_muscle
poly_c_hvs1	16192	22	5603	0	1	SRR27179084	skeletal_muscle
poly_c_hvs1	16193	25	5705	0	3	SRR27179084	skeletal_muscle
poly_c_hvs1	16194	25	5380	0	3	SRR27179084	skeletal_muscle
poly_c_hvs1	16195	23	5560	0	1	SRR27179084	skeletal_muscle
rnr2_control	2000	33	7845	0	2	SRR27179084	skeletal_muscle
rnr2_control	2001	29	6438	0	0	SRR27179084	skeletal_muscle
rnr2_control	2002	20	5868	0	0	SRR27179084	skeletal_muscle
rnr2_control	2003	18	2727	0	0	SRR27179084	skeletal_muscle
rnr2_control	2004	12	3152	0	0	SRR27179084	skeletal_muscle
rnr2_control	2005	13	3849	0	2	SRR27179084	skeletal_muscle
rnr2_control	2006	13	6696	0	0	SRR27179084	skeletal_muscle
rnr2_control	2007	12	7375	0	2	SRR27179084	skeletal_muscle
rnr2_control	2008	15	7525	0	0	SRR27179084	skeletal_muscle
rnr2_control	2009	15	7569	0	6	SRR27179084	skeletal_muscle
rnr2_control	2010	15	7545	0	0	SRR27179084	skeletal_muscle
rnr2_control	2011	15	7561	0	4	SRR27179084	skeletal_muscle
rnr2_control	2012	15	7559	0	2	SRR27179084	skeletal_muscle
rnr2_control	2013	15	7402	0	1	SRR27179084	skeletal_muscle
rnr2_control	2014	15	7519	0	3	SRR27179084	skeletal_muscle
rnr2_control	2015	15	7533	0	3	SRR27179084	skeletal_muscle
co1_control	6000	8	6374	0	1	SRR27179084	skeletal_muscle
co1_control	6001	8	6277	0	0	SRR27179084	skeletal_muscle
co1_control	6002	7	6193	0	0	SRR27179084	skeletal_muscle
co1_control	6003	7	6230	0	0	SRR27179084	skeletal_muscle
co1_control	6004	6	6128	0	2	SRR27179084	skeletal_muscle
co1_control	6005	8	6028	0	0	SRR27179084	skeletal_muscle
co1_control	6006	8	5745	0	2	SRR27179084	skeletal_muscle
co1_control	6007	9	6131	0	4	SRR27179084	skeletal_muscle
co1_control	6008	8	6369	0	2	SRR27179084	skeletal_muscle
co1_control	6009	8	5993	0	1	SRR27179084	skeletal_muscle
co1_control	6010	10	5535	0	1	SRR27179084	skeletal_muscle
co1_control	6011	11	3555	0	0	SRR27179084	skeletal_muscle
co1_control	6012	13	5880	0	0	SRR27179084	skeletal_muscle
co1_control	6013	13	6656	0	0	SRR27179084	skeletal_muscle
co1_control	6014	14	7319	0	1	SRR27179084	skeletal_muscle
co1_control	6015	14	7576	0	6	SRR27179084	skeletal_muscle
poly_c_hvs2	303	2424	1444	2	5	SRR27179201	skeletal_muscle
poly_c_hvs2	304	2382	1543	0	1	SRR27179201	skeletal_muscle
poly_c_hvs2	305	2369	1599	2	2	SRR27179201	skeletal_muscle
poly_c_hvs2	306	2365	1616	0	0	SRR27179201	skeletal_muscle
poly_c_hvs2	307	2369	1597	0	0	SRR27179201	skeletal_muscle
poly_c_hvs2	308	2358	1552	0	0	SRR27179201	skeletal_muscle
poly_c_hvs2	309	2366	1513	0	136	SRR27179201	skeletal_muscle
poly_c_hvs2	310	2613	991	26	193	SRR27179201	skeletal_muscle
poly_c_hvs2	311	2437	1303	0	16	SRR27179201	skeletal_muscle
poly_c_hvs2	312	2433	1484	0	3	SRR27179201	skeletal_muscle
poly_c_hvs2	313	2439	1567	0	0	SRR27179201	skeletal_muscle
poly_c_hvs2	314	2437	1569	0	0	SRR27179201	skeletal_muscle
poly_c_hvs2	315	2457	1536	0	0	SRR27179201	skeletal_muscle
poly_c_hvs1	16180	19	7226	0	0	SRR27179201	skeletal_muscle
poly_c_hvs1	16181	17	7136	0	1	SRR27179201	skeletal_muscle
poly_c_hvs1	16182	18	6708	0	4	SRR27179201	skeletal_muscle
poly_c_hvs1	16183	18	6474	0	3	SRR27179201	skeletal_muscle
poly_c_hvs1	16184	18	7134	0	4	SRR27179201	skeletal_muscle
poly_c_hvs1	16185	17	6842	0	2	SRR27179201	skeletal_muscle
poly_c_hvs1	16186	16	6811	0	2	SRR27179201	skeletal_muscle
poly_c_hvs1	16187	13	6803	0	5	SRR27179201	skeletal_muscle
poly_c_hvs1	16188	13	6335	0	2	SRR27179201	skeletal_muscle
poly_c_hvs1	16189	11	5656	0	13	SRR27179201	skeletal_muscle
poly_c_hvs1	16190	11	5987	0	0	SRR27179201	skeletal_muscle
poly_c_hvs1	16191	12	6118	0	2	SRR27179201	skeletal_muscle
poly_c_hvs1	16192	8	6365	0	0	SRR27179201	skeletal_muscle
poly_c_hvs1	16193	9	6622	0	3	SRR27179201	skeletal_muscle
poly_c_hvs1	16194	9	6228	0	0	SRR27179201	skeletal_muscle
poly_c_hvs1	16195	8	6291	0	2	SRR27179201	skeletal_muscle
rnr2_control	2000	24	7799	0	1	SRR27179201	skeletal_muscle
rnr2_control	2001	19	6262	0	0	SRR27179201	skeletal_muscle
rnr2_control	2002	7	5646	0	0	SRR27179201	skeletal_muscle
rnr2_control	2003	7	3337	0	0	SRR27179201	skeletal_muscle
rnr2_control	2004	6	2868	0	0	SRR27179201	skeletal_muscle
rnr2_control	2005	7	3262	0	0	SRR27179201	skeletal_muscle
rnr2_control	2006	9	4593	0	0	SRR27179201	skeletal_muscle
rnr2_control	2007	11	5158	0	1	SRR27179201	skeletal_muscle
rnr2_control	2008	12	7269	0	0	SRR27179201	skeletal_muscle
rnr2_control	2009	14	7639	0	2	SRR27179201	skeletal_muscle
rnr2_control	2010	12	7619	0	0	SRR27179201	skeletal_muscle
rnr2_control	2011	14	7662	0	6	SRR27179201	skeletal_muscle
rnr2_control	2012	14	7632	0	2	SRR27179201	skeletal_muscle
rnr2_control	2013	13	7589	0	1	SRR27179201	skeletal_muscle
rnr2_control	2014	14	7643	0	5	SRR27179201	skeletal_muscle
rnr2_control	2015	14	7642	0	6	SRR27179201	skeletal_muscle
co1_control	6000	9	7173	0	0	SRR27179201	skeletal_muscle
co1_control	6001	9	7028	0	2	SRR27179201	skeletal_muscle
co1_control	6002	9	6954	0	0	SRR27179201	skeletal_muscle
co1_control	6003	9	6989	0	1	SRR27179201	skeletal_muscle
co1_control	6004	8	6911	0	2	SRR27179201	skeletal_muscle
co1_control	6005	8	6859	0	2	SRR27179201	skeletal_muscle
co1_control	6006	9	5742	0	0	SRR27179201	skeletal_muscle
co1_control	6007	9	6730	0	0	SRR27179201	skeletal_muscle
co1_control	6008	6	7106	0	0	SRR27179201	skeletal_muscle
co1_control	6009	5	6690	0	0	SRR27179201	skeletal_muscle
co1_control	6010	4	5513	0	0	SRR27179201	skeletal_muscle
co1_control	6011	8	5854	0	1	SRR27179201	skeletal_muscle
co1_control	6012	10	7345	0	2	SRR27179201	skeletal_muscle
co1_control	6013	8	7545	0	0	SRR27179201	skeletal_muscle
co1_control	6014	8	7694	0	2	SRR27179201	skeletal_muscle
co1_control	6015	9	7695	0	0	SRR27179201	skeletal_muscle
poly_c_hvs2	303	985	770	1	3	SRR27179097	skeletal_muscle
poly_c_hvs2	304	984	732	0	0	SRR27179097	skeletal_muscle
poly_c_hvs2	305	995	728	0	1	SRR27179097	skeletal_muscle
poly_c_hvs2	306	998	731	0	1	SRR27179097	skeletal_muscle
poly_c_hvs2	307	996	713	0	1	SRR27179097	skeletal_muscle
poly_c_hvs2	308	995	680	0	0	SRR27179097	skeletal_muscle
poly_c_hvs2	309	992	644	1	73	SRR27179097	skeletal_muscle
poly_c_hvs2	310	1062	455	88	12	SRR27179097	skeletal_muscle
poly_c_hvs2	311	1051	441	8	248	SRR27179097	skeletal_muscle
poly_c_hvs2	312	1047	547	2	14	SRR27179097	skeletal_muscle
poly_c_hvs2	313	1049	618	0	5	SRR27179097	skeletal_muscle
poly_c_hvs2	314	1039	643	0	0	SRR27179097	skeletal_muscle
poly_c_hvs2	315	1043	638	0	2	SRR27179097	skeletal_muscle
poly_c_hvs1	16180	25	5211	0	0	SRR27179097	skeletal_muscle
poly_c_hvs1	16181	24	5201	0	1	SRR27179097	skeletal_muscle
poly_c_hvs1	16182	25	5164	0	0	SRR27179097	skeletal_muscle
poly_c_hvs1	16183	25	5087	1	2	SRR27179097	skeletal_muscle
poly_c_hvs1	16184	25	5260	0	5	SRR27179097	skeletal_muscle
poly_c_hvs1	16185	25	5199	0	3	SRR27179097	skeletal_muscle
poly_c_hvs1	16186	25	5215	0	1	SRR27179097	skeletal_muscle
poly_c_hvs1	16187	25	5176	0	2	SRR27179097	skeletal_muscle
poly_c_hvs1	16188	24	4994	0	2	SRR27179097	skeletal_muscle
poly_c_hvs1	16189	25	4849	2	3	SRR27179097	skeletal_muscle
poly_c_hvs1	16190	26	4874	0	3	SRR27179097	skeletal_muscle
poly_c_hvs1	16191	25	4887	0	2	SRR27179097	skeletal_muscle
poly_c_hvs1	16192	25	4915	0	3	SRR27179097	skeletal_muscle
poly_c_hvs1	16193	27	5047	0	0	SRR27179097	skeletal_muscle
poly_c_hvs1	16194	27	4910	0	2	SRR27179097	skeletal_muscle
poly_c_hvs1	16195	24	4951	0	7	SRR27179097	skeletal_muscle
rnr2_control	2000	32	7767	0	4	SRR27179097	skeletal_muscle
rnr2_control	2001	29	6524	1	2	SRR27179097	skeletal_muscle
rnr2_control	2002	29	6885	0	1	SRR27179097	skeletal_muscle
rnr2_control	2003	25	4828	0	0	SRR27179097	skeletal_muscle
rnr2_control	2004	21	3160	0	2	SRR27179097	skeletal_muscle
rnr2_control	2005	15	3016	0	1	SRR27179097	skeletal_muscle
rnr2_control	2006	13	4979	0	1	SRR27179097	skeletal_muscle
rnr2_control	2007	19	5672	0	0	SRR27179097	skeletal_muscle
rnr2_control	2008	28	7255	0	0	SRR27179097	skeletal_muscle
rnr2_control	2009	30	7493	0	1	SRR27179097	skeletal_muscle
rnr2_control	2010	28	7492	0	1	SRR27179097	skeletal_muscle
rnr2_control	2011	27	7517	0	0	SRR27179097	skeletal_muscle
rnr2_control	2012	28	7533	0	1	SRR27179097	skeletal_muscle
rnr2_control	2013	29	7457	0	0	SRR27179097	skeletal_muscle
rnr2_control	2014	29	7543	0	1	SRR27179097	skeletal_muscle
rnr2_control	2015	29	7496	0	4	SRR27179097	skeletal_muscle
co1_control	6000	9	6309	0	1	SRR27179097	skeletal_muscle
co1_control	6001	11	6194	0	3	SRR27179097	skeletal_muscle
co1_control	6002	11	6139	0	0	SRR27179097	skeletal_muscle
co1_control	6003	12	6183	0	2	SRR27179097	skeletal_muscle
co1_control	6004	11	6002	0	6	SRR27179097	skeletal_muscle
co1_control	6005	11	5935	0	4	SRR27179097	skeletal_muscle
co1_control	6006	10	5894	0	1	SRR27179097	skeletal_muscle
co1_control	6007	11	6104	0	4	SRR27179097	skeletal_muscle
co1_control	6008	12	6346	0	1	SRR27179097	skeletal_muscle
co1_control	6009	11	6084	0	3	SRR27179097	skeletal_muscle
co1_control	6010	10	5895	0	0	SRR27179097	skeletal_muscle
co1_control	6011	13	3396	0	0	SRR27179097	skeletal_muscle
co1_control	6012	11	5060	0	1	SRR27179097	skeletal_muscle
co1_control	6013	9	5408	0	1	SRR27179097	skeletal_muscle
co1_control	6014	11	5767	0	1	SRR27179097	skeletal_muscle
co1_control	6015	11	6395	0	2	SRR27179097	skeletal_muscle
poly_c_hvs2	303	1107	1006	0	0	SRR27179196	skeletal_muscle
poly_c_hvs2	304	1112	1003	0	0	SRR27179196	skeletal_muscle
poly_c_hvs2	305	1109	1012	0	2	SRR27179196	skeletal_muscle
poly_c_hvs2	306	1100	1024	0	0	SRR27179196	skeletal_muscle
poly_c_hvs2	307	1109	1028	0	2	SRR27179196	skeletal_muscle
poly_c_hvs2	308	1108	1010	0	1	SRR27179196	skeletal_muscle
poly_c_hvs2	309	1099	966	5	52	SRR27179196	skeletal_muscle
poly_c_hvs2	310	1164	716	58	15	SRR27179196	skeletal_muscle
poly_c_hvs2	311	1202	665	4	378	SRR27179196	skeletal_muscle
poly_c_hvs2	312	1158	827	0	13	SRR27179196	skeletal_muscle
poly_c_hvs2	313	1164	887	0	0	SRR27179196	skeletal_muscle
poly_c_hvs2	314	1175	929	0	0	SRR27179196	skeletal_muscle
poly_c_hvs2	315	1155	917	1	1	SRR27179196	skeletal_muscle
poly_c_hvs1	16180	64	6458	0	1	SRR27179196	skeletal_muscle
poly_c_hvs1	16181	62	6334	0	1	SRR27179196	skeletal_muscle
poly_c_hvs1	16182	62	6207	0	3	SRR27179196	skeletal_muscle
poly_c_hvs1	16183	61	5962	0	9	SRR27179196	skeletal_muscle
poly_c_hvs1	16184	64	6521	0	4	SRR27179196	skeletal_muscle
poly_c_hvs1	16185	67	6423	0	9	SRR27179196	skeletal_muscle
poly_c_hvs1	16186	65	6151	22	45	SRR27179196	skeletal_muscle
poly_c_hvs1	16187	66	6402	0	3	SRR27179196	skeletal_muscle
poly_c_hvs1	16188	66	6358	0	2	SRR27179196	skeletal_muscle
poly_c_hvs1	16189	66	5690	0	16	SRR27179196	skeletal_muscle
poly_c_hvs1	16190	67	5872	0	3	SRR27179196	skeletal_muscle
poly_c_hvs1	16191	65	6058	0	4	SRR27179196	skeletal_muscle
poly_c_hvs1	16192	63	6013	0	1	SRR27179196	skeletal_muscle
poly_c_hvs1	16193	66	6069	0	0	SRR27179196	skeletal_muscle
poly_c_hvs1	16194	59	5712	0	6	SRR27179196	skeletal_muscle
poly_c_hvs1	16195	64	5883	0	1	SRR27179196	skeletal_muscle
rnr2_control	2000	30	7806	0	0	SRR27179196	skeletal_muscle
rnr2_control	2001	30	7173	0	4	SRR27179196	skeletal_muscle
rnr2_control	2002	25	6245	0	18	SRR27179196	skeletal_muscle
rnr2_control	2003	25	4560	0	3	SRR27179196	skeletal_muscle
rnr2_control	2004	26	4173	0	14	SRR27179196	skeletal_muscle
rnr2_control	2005	22	3641	0	2	SRR27179196	skeletal_muscle
rnr2_control	2006	17	3329	0	1	SRR27179196	skeletal_muscle
rnr2_control	2007	10	3598	0	0	SRR27179196	skeletal_muscle
rnr2_control	2008	13	5810	0	1	SRR27179196	skeletal_muscle
rnr2_control	2009	14	6857	0	2	SRR27179196	skeletal_muscle
rnr2_control	2010	16	7277	0	1	SRR27179196	skeletal_muscle
rnr2_control	2011	16	7415	0	3	SRR27179196	skeletal_muscle
rnr2_control	2012	16	7347	0	0	SRR27179196	skeletal_muscle
rnr2_control	2013	16	7275	0	1	SRR27179196	skeletal_muscle
rnr2_control	2014	16	7366	0	2	SRR27179196	skeletal_muscle
rnr2_control	2015	16	7407	0	5	SRR27179196	skeletal_muscle
co1_control	6000	9	7120	0	1	SRR27179196	skeletal_muscle
co1_control	6001	9	7066	0	2	SRR27179196	skeletal_muscle
co1_control	6002	9	6966	0	1	SRR27179196	skeletal_muscle
co1_control	6003	9	7001	0	0	SRR27179196	skeletal_muscle
co1_control	6004	9	6835	0	1	SRR27179196	skeletal_muscle
co1_control	6005	9	6837	0	0	SRR27179196	skeletal_muscle
co1_control	6006	9	6075	0	1	SRR27179196	skeletal_muscle
co1_control	6007	9	6539	0	0	SRR27179196	skeletal_muscle
co1_control	6008	8	6999	0	0	SRR27179196	skeletal_muscle
co1_control	6009	7	6718	0	0	SRR27179196	skeletal_muscle
co1_control	6010	8	4811	0	0	SRR27179196	skeletal_muscle
co1_control	6011	15	3891	0	2	SRR27179196	skeletal_muscle
co1_control	6012	12	5912	0	0	SRR27179196	skeletal_muscle
co1_control	6013	15	6546	0	0	SRR27179196	skeletal_muscle
co1_control	6014	15	7054	0	2	SRR27179196	skeletal_muscle
co1_control	6015	15	7472	0	4	SRR27179196	skeletal_muscle
poly_c_hvs2	303	1378	1122	0	0	SRR27179118	skeletal_muscle
poly_c_hvs2	304	1380	1133	0	1	SRR27179118	skeletal_muscle
poly_c_hvs2	305	1374	1149	0	1	SRR27179118	skeletal_muscle
poly_c_hvs2	306	1380	1174	0	3	SRR27179118	skeletal_muscle
poly_c_hvs2	307	1378	1144	0	2	SRR27179118	skeletal_muscle
poly_c_hvs2	308	1372	1115	0	0	SRR27179118	skeletal_muscle
poly_c_hvs2	309	1377	1068	6	51	SRR27179118	skeletal_muscle
poly_c_hvs2	310	1487	727	69	17	SRR27179118	skeletal_muscle
poly_c_hvs2	311	1541	665	6	409	SRR27179118	skeletal_muscle
poly_c_hvs2	312	1479	868	0	14	SRR27179118	skeletal_muscle
poly_c_hvs2	313	1475	943	1	1	SRR27179118	skeletal_muscle
poly_c_hvs2	314	1475	996	0	0	SRR27179118	skeletal_muscle
poly_c_hvs2	315	1477	969	0	0	SRR27179118	skeletal_muscle
poly_c_hvs1	16180	17	6840	0	2	SRR27179118	skeletal_muscle
poly_c_hvs1	16181	17	6817	0	0	SRR27179118	skeletal_muscle
poly_c_hvs1	16182	18	6680	0	0	SRR27179118	skeletal_muscle
poly_c_hvs1	16183	16	6563	0	4	SRR27179118	skeletal_muscle
poly_c_hvs1	16184	18	6806	0	3	SRR27179118	skeletal_muscle
poly_c_hvs1	16185	18	6601	0	1	SRR27179118	skeletal_muscle
poly_c_hvs1	16186	17	6537	0	5	SRR27179118	skeletal_muscle
poly_c_hvs1	16187	16	6548	0	1	SRR27179118	skeletal_muscle
poly_c_hvs1	16188	16	6232	0	7	SRR27179118	skeletal_muscle
poly_c_hvs1	16189	15	5993	0	5	SRR27179118	skeletal_muscle
poly_c_hvs1	16190	13	6035	0	0	SRR27179118	skeletal_muscle
poly_c_hvs1	16191	13	6084	0	1	SRR27179118	skeletal_muscle
poly_c_hvs1	16192	12	6148	0	2	SRR27179118	skeletal_muscle
poly_c_hvs1	16193	12	6321	0	0	SRR27179118	skeletal_muscle
poly_c_hvs1	16194	11	6040	0	1	SRR27179118	skeletal_muscle
poly_c_hvs1	16195	11	6093	0	2	SRR27179118	skeletal_muscle
rnr2_control	2000	27	7795	0	1	SRR27179118	skeletal_muscle
rnr2_control	2001	20	6568	0	4	SRR27179118	skeletal_muscle
rnr2_control	2002	15	6591	0	1	SRR27179118	skeletal_muscle
rnr2_control	2003	17	4702	0	0	SRR27179118	skeletal_muscle
rnr2_control	2004	26	3231	0	2	SRR27179118	skeletal_muscle
rnr2_control	2005	21	2734	0	0	SRR27179118	skeletal_muscle
rnr2_control	2006	15	4596	0	1	SRR27179118	skeletal_muscle
rnr2_control	2007	17	5123	0	1	SRR27179118	skeletal_muscle
rnr2_control	2008	23	6912	0	0	SRR27179118	skeletal_muscle
rnr2_control	2009	27	7440	0	2	SRR27179118	skeletal_muscle
rnr2_control	2010	27	7477	0	3	SRR27179118	skeletal_muscle
rnr2_control	2011	27	7515	0	2	SRR27179118	skeletal_muscle
rnr2_control	2012	26	7500	0	1	SRR27179118	skeletal_muscle
rnr2_control	2013	27	7442	0	0	SRR27179118	skeletal_muscle
rnr2_control	2014	26	7498	0	1	SRR27179118	skeletal_muscle
rnr2_control	2015	27	7507	0	3	SRR27179118	skeletal_muscle
co1_control	6000	17	6239	0	0	SRR27179118	skeletal_muscle
co1_control	6001	17	6186	0	1	SRR27179118	skeletal_muscle
co1_control	6002	17	6107	0	1	SRR27179118	skeletal_muscle
co1_control	6003	17	6164	0	1	SRR27179118	skeletal_muscle
co1_control	6004	16	5951	0	0	SRR27179118	skeletal_muscle
co1_control	6005	16	5972	0	1	SRR27179118	skeletal_muscle
co1_control	6006	15	5795	0	0	SRR27179118	skeletal_muscle
co1_control	6007	17	5941	0	1	SRR27179118	skeletal_muscle
co1_control	6008	16	6189	0	0	SRR27179118	skeletal_muscle
co1_control	6009	17	5960	0	0	SRR27179118	skeletal_muscle
co1_control	6010	16	5571	0	0	SRR27179118	skeletal_muscle
co1_control	6011	16	3311	0	0	SRR27179118	skeletal_muscle
co1_control	6012	19	4932	0	0	SRR27179118	skeletal_muscle
co1_control	6013	16	5440	0	2	SRR27179118	skeletal_muscle
co1_control	6014	13	5831	0	3	SRR27179118	skeletal_muscle
co1_control	6015	18	6586	0	2	SRR27179118	skeletal_muscle
poly_c_hvs2	303	1077	508	0	5	SRR27179229	skeletal_muscle
poly_c_hvs2	304	1058	540	2	1	SRR27179229	skeletal_muscle
poly_c_hvs2	305	1067	554	0	1	SRR27179229	skeletal_muscle
poly_c_hvs2	306	1063	565	0	1	SRR27179229	skeletal_muscle
poly_c_hvs2	307	1059	555	0	2	SRR27179229	skeletal_muscle
poly_c_hvs2	308	1055	530	0	1	SRR27179229	skeletal_muscle
poly_c_hvs2	309	1067	501	0	38	SRR27179229	skeletal_muscle
poly_c_hvs2	310	1185	269	18	57	SRR27179229	skeletal_muscle
poly_c_hvs2	311	1108	387	1	3	SRR27179229	skeletal_muscle
poly_c_hvs2	312	1108	512	0	0	SRR27179229	skeletal_muscle
poly_c_hvs2	313	1102	571	0	0	SRR27179229	skeletal_muscle
poly_c_hvs2	314	1097	587	0	1	SRR27179229	skeletal_muscle
poly_c_hvs2	315	1110	601	0	0	SRR27179229	skeletal_muscle
poly_c_hvs1	16180	12	6844	1	1	SRR27179229	skeletal_muscle
poly_c_hvs1	16181	12	6793	0	2	SRR27179229	skeletal_muscle
poly_c_hvs1	16182	10	6675	0	1	SRR27179229	skeletal_muscle
poly_c_hvs1	16183	12	6568	0	2	SRR27179229	skeletal_muscle
poly_c_hvs1	16184	11	6860	1	10	SRR27179229	skeletal_muscle
poly_c_hvs1	16185	12	6716	0	1	SRR27179229	skeletal_muscle
poly_c_hvs1	16186	12	6645	0	2	SRR27179229	skeletal_muscle
poly_c_hvs1	16187	12	6585	0	2	SRR27179229	skeletal_muscle
poly_c_hvs1	16188	12	6378	0	2	SRR27179229	skeletal_muscle
poly_c_hvs1	16189	11	5816	0	8	SRR27179229	skeletal_muscle
poly_c_hvs1	16190	12	5897	0	0	SRR27179229	skeletal_muscle
poly_c_hvs1	16191	12	5927	0	5	SRR27179229	skeletal_muscle
poly_c_hvs1	16192	12	5971	0	8	SRR27179229	skeletal_muscle
poly_c_hvs1	16193	12	6157	0	3	SRR27179229	skeletal_muscle
poly_c_hvs1	16194	12	5917	0	2	SRR27179229	skeletal_muscle
poly_c_hvs1	16195	12	6052	0	2	SRR27179229	skeletal_muscle
rnr2_control	2000	24	7828	0	1	SRR27179229	skeletal_muscle
rnr2_control	2001	19	7097	0	2	SRR27179229	skeletal_muscle
rnr2_control	2002	16	7001	0	7	SRR27179229	skeletal_muscle
rnr2_control	2003	11	5035	0	1	SRR27179229	skeletal_muscle
rnr2_control	2004	12	3653	0	0	SRR27179229	skeletal_muscle
rnr2_control	2005	10	2563	0	1	SRR27179229	skeletal_muscle
rnr2_control	2006	10	3270	0	0	SRR27179229	skeletal_muscle
rnr2_control	2007	8	3804	0	1	SRR27179229	skeletal_muscle
rnr2_control	2008	13	5402	0	1	SRR27179229	skeletal_muscle
rnr2_control	2009	15	6542	0	3	SRR27179229	skeletal_muscle
rnr2_control	2010	16	7014	0	0	SRR27179229	skeletal_muscle
rnr2_control	2011	16	7578	0	1	SRR27179229	skeletal_muscle
rnr2_control	2012	16	7673	0	1	SRR27179229	skeletal_muscle
rnr2_control	2013	16	7584	0	1	SRR27179229	skeletal_muscle
rnr2_control	2014	17	7664	0	1	SRR27179229	skeletal_muscle
rnr2_control	2015	17	7618	0	1	SRR27179229	skeletal_muscle
co1_control	6000	11	7145	0	0	SRR27179229	skeletal_muscle
co1_control	6001	11	7105	0	2	SRR27179229	skeletal_muscle
co1_control	6002	11	7030	0	0	SRR27179229	skeletal_muscle
co1_control	6003	8	6964	0	1	SRR27179229	skeletal_muscle
co1_control	6004	9	6940	0	3	SRR27179229	skeletal_muscle
co1_control	6005	9	6810	0	0	SRR27179229	skeletal_muscle
co1_control	6006	9	6437	0	0	SRR27179229	skeletal_muscle
co1_control	6007	10	6714	0	2	SRR27179229	skeletal_muscle
co1_control	6008	8	7196	0	0	SRR27179229	skeletal_muscle
co1_control	6009	8	6989	0	0	SRR27179229	skeletal_muscle
co1_control	6010	7	6434	0	0	SRR27179229	skeletal_muscle
co1_control	6011	7	5955	0	0	SRR27179229	skeletal_muscle
co1_control	6012	8	7386	0	0	SRR27179229	skeletal_muscle
co1_control	6013	7	7687	0	1	SRR27179229	skeletal_muscle
co1_control	6014	7	7765	0	0	SRR27179229	skeletal_muscle
co1_control	6015	7	7749	0	1	SRR27179229	skeletal_muscle
poly_c_hvs2	303	830	569	0	1	SRR27179238	skeletal_muscle
poly_c_hvs2	304	830	560	0	1	SRR27179238	skeletal_muscle
poly_c_hvs2	305	834	569	0	0	SRR27179238	skeletal_muscle
poly_c_hvs2	306	835	581	0	1	SRR27179238	skeletal_muscle
poly_c_hvs2	307	840	569	0	0	SRR27179238	skeletal_muscle
poly_c_hvs2	308	832	553	0	0	SRR27179238	skeletal_muscle
poly_c_hvs2	309	829	544	5	27	SRR27179238	skeletal_muscle
poly_c_hvs2	310	885	392	46	9	SRR27179238	skeletal_muscle
poly_c_hvs2	311	890	378	6	232	SRR27179238	skeletal_muscle
poly_c_hvs2	312	881	440	0	8	SRR27179238	skeletal_muscle
poly_c_hvs2	313	884	475	0	1	SRR27179238	skeletal_muscle
poly_c_hvs2	314	881	490	0	1	SRR27179238	skeletal_muscle
poly_c_hvs2	315	878	486	0	1	SRR27179238	skeletal_muscle
poly_c_hvs1	16180	11	6726	0	1	SRR27179238	skeletal_muscle
poly_c_hvs1	16181	11	6695	0	2	SRR27179238	skeletal_muscle
poly_c_hvs1	16182	11	6604	0	1	SRR27179238	skeletal_muscle
poly_c_hvs1	16183	12	6505	0	0	SRR27179238	skeletal_muscle
poly_c_hvs1	16184	11	6722	0	1	SRR27179238	skeletal_muscle
poly_c_hvs1	16185	11	6526	0	2	SRR27179238	skeletal_muscle
poly_c_hvs1	16186	11	6524	0	11	SRR27179238	skeletal_muscle
poly_c_hvs1	16187	11	6498	0	1	SRR27179238	skeletal_muscle
poly_c_hvs1	16188	10	6212	0	2	SRR27179238	skeletal_muscle
poly_c_hvs1	16189	11	6004	0	16	SRR27179238	skeletal_muscle
poly_c_hvs1	16190	11	6047	0	0	SRR27179238	skeletal_muscle
poly_c_hvs1	16191	11	6105	0	1	SRR27179238	skeletal_muscle
poly_c_hvs1	16192	10	6091	0	5	SRR27179238	skeletal_muscle
poly_c_hvs1	16193	11	6144	0	0	SRR27179238	skeletal_muscle
poly_c_hvs1	16194	10	5966	0	0	SRR27179238	skeletal_muscle
poly_c_hvs1	16195	8	6043	0	1	SRR27179238	skeletal_muscle
rnr2_control	2000	17	7831	0	1	SRR27179238	skeletal_muscle
rnr2_control	2001	15	6894	0	2	SRR27179238	skeletal_muscle
rnr2_control	2002	16	6828	0	6	SRR27179238	skeletal_muscle
rnr2_control	2003	16	5137	0	1	SRR27179238	skeletal_muscle
rnr2_control	2004	16	3805	0	0	SRR27179238	skeletal_muscle
rnr2_control	2005	15	2579	0	0	SRR27179238	skeletal_muscle
rnr2_control	2006	7	3385	0	0	SRR27179238	skeletal_muscle
rnr2_control	2007	5	3730	0	1	SRR27179238	skeletal_muscle
rnr2_control	2008	7	5267	0	1	SRR27179238	skeletal_muscle
rnr2_control	2009	7	6342	0	2	SRR27179238	skeletal_muscle
rnr2_control	2010	8	6807	0	0	SRR27179238	skeletal_muscle
rnr2_control	2011	10	7431	0	1	SRR27179238	skeletal_muscle
rnr2_control	2012	12	7631	0	0	SRR27179238	skeletal_muscle
rnr2_control	2013	11	7614	0	2	SRR27179238	skeletal_muscle
rnr2_control	2014	12	7685	0	1	SRR27179238	skeletal_muscle
rnr2_control	2015	12	7650	0	3	SRR27179238	skeletal_muscle
co1_control	6000	11	6965	0	0	SRR27179238	skeletal_muscle
co1_control	6001	11	6874	0	2	SRR27179238	skeletal_muscle
co1_control	6002	11	6803	0	0	SRR27179238	skeletal_muscle
